Date,Open,High,Low,Close,Adj Close,Volume
2013-07-16,35.775002,36.0,35.775002,36.0,30.137712,1600
2013-07-17,35.900002,35.900002,35.84,35.849998,30.012148,2800
2013-07-18,36.099998,36.099998,35.825001,35.825001,29.991209,1600
2013-07-19,35.924999,36.349998,35.924999,36.349998,30.430721,4200
2013-07-22,36.174999,36.174999,36.049999,36.139999,30.254904,5400
2013-07-23,36.349998,36.349998,35.924999,36.084999,30.208876,2200
2013-07-24,35.825001,35.825001,35.674999,35.674999,29.865641,2200
2013-07-25,35.799999,35.865002,35.799999,35.865002,30.024702,800
2013-07-26,35.66,35.66,35.66,35.66,29.853088,200
2013-07-29,35.955002,35.955002,35.955002,35.955002,30.100037,800
2013-07-30,35.950001,36.049999,35.950001,36.049999,30.179579,600
2013-07-31,35.755001,35.799999,35.755001,35.799999,29.970282,1000
2013-08-01,35.715,36.150002,35.715,36.150002,30.263285,5200
2013-08-02,36.25,36.25,36.064999,36.150002,30.263285,1600
2013-08-05,36.150002,36.150002,36.150002,36.150002,30.263285,400
2013-08-06,36.150002,36.740002,36.150002,36.705002,30.727911,5800
2013-08-07,36.705002,36.705002,36.705002,36.705002,30.727911,0
2013-08-08,36.240002,36.455002,36.240002,36.455002,30.518625,1800
2013-08-09,36.195,36.27,36.189999,36.240002,30.338642,3000
2013-08-12,36.150002,36.419998,36.150002,36.419998,30.489323,16800
2013-08-13,36.509998,36.509998,36.509998,36.509998,30.564659,400
2013-08-14,36.509998,36.509998,36.509998,36.509998,30.564659,0
2013-08-15,36.509998,36.509998,36.509998,36.509998,30.564659,0
2013-08-16,35.5,35.5,35.150002,35.150002,29.426136,600
2013-08-19,35.450001,35.450001,35.099998,35.255001,29.51404,1400
2013-08-20,35.34,35.34,35.34,35.34,29.585192,2000
2013-08-21,35.34,35.34,35.34,35.34,29.585192,0
2013-08-22,34.5,35.075001,34.5,35.075001,29.363338,3800
2013-08-23,34.895,34.895,34.895,34.895,29.212662,400
2013-08-26,34.895,34.895,34.895,34.895,29.212662,0
2013-08-27,34.380001,34.380001,34.380001,34.380001,28.781513,200
2013-08-28,33.75,33.75,33.424999,33.424999,27.982033,2200
2013-08-29,33.380001,33.599998,33.380001,33.599998,28.128534,1000
2013-08-30,33.599998,33.599998,33.599998,33.599998,28.128534,0
2013-09-03,33.615002,33.615002,33.615002,33.615002,28.141088,400
2013-09-04,33.615002,33.615002,33.615002,33.615002,28.141088,0
2013-09-05,33.715,33.715,33.715,33.715,28.224806,600
2013-09-06,33.715,33.715,33.715,33.715,28.224806,0
2013-09-09,33.544998,33.619999,33.544998,33.619999,28.145277,600
2013-09-10,33.619999,33.619999,33.619999,33.619999,28.145277,0
2013-09-11,33.619999,33.619999,33.619999,33.619999,28.145277,0
2013-09-12,33.439999,33.459999,33.439999,33.459999,28.01133,800
2013-09-13,33.459999,33.459999,33.459999,33.459999,28.01133,0
2013-09-16,33.459999,33.459999,33.459999,33.459999,28.01133,0
2013-09-17,34.305,34.305,34.305,34.305,28.718723,400
2013-09-18,34.235001,34.235001,34.235001,34.235001,28.66013,200
2013-09-19,34.235001,34.235001,34.235001,34.235001,28.66013,0
2013-09-20,34.415001,34.455002,34.415001,34.455002,28.844307,600
2013-09-23,34.455002,34.455002,34.455002,34.455002,28.844307,0
2013-09-24,34.345001,34.369999,33.75,34.299999,28.714544,1400
2013-09-25,34.299999,34.299999,34.299999,34.299999,28.714544,0
2013-09-26,34.299999,34.299999,34.299999,34.299999,28.714544,0
2013-09-27,32.830002,32.830002,32.830002,32.830002,27.483921,200
2013-09-30,32.5,32.5,32.5,32.5,27.207657,200
2013-10-01,32.25,32.325001,32.25,32.299999,27.040234,1200
2013-10-02,31.855,32.154999,31.855,32.154999,26.918837,400
2013-10-03,31.75,32.025002,31.565001,31.645,26.632692,7600
2013-10-04,32.255001,32.255001,32.25,32.25,27.141865,1400
2013-10-07,32.25,32.25,32.25,32.25,27.141865,0
2013-10-08,32.740002,32.740002,32.740002,32.740002,27.554255,1000
2013-10-09,32.740002,32.740002,32.740002,32.740002,27.554255,0
2013-10-10,32.799999,32.875,32.740002,32.875,27.667868,3600
2013-10-11,33.005001,33.005001,33.005001,33.005001,27.777283,200
2013-10-14,33.005001,33.005001,33.005001,33.005001,27.777283,0
2013-10-15,32.825001,32.825001,32.810001,32.825001,27.625792,600
2013-10-16,33.345001,33.474998,33.345001,33.474998,28.172829,800
2013-10-17,33.474998,33.474998,33.474998,33.474998,28.172829,0
2013-10-18,34.105,34.105,34.105,34.105,28.703047,200
2013-10-21,33.465,33.465,33.450001,33.450001,28.151794,400
2013-10-22,34.169998,34.169998,33.695,34.154999,28.745123,1000
2013-10-23,34.150002,34.154999,34.07,34.125,28.719889,2600
2013-10-24,34.125,34.125,34.125,34.125,28.719889,0
2013-10-25,34.125,34.125,34.125,34.125,28.719889,0
2013-10-28,34.125,34.125,34.125,34.125,28.719889,0
2013-10-29,34.794998,34.82,34.75,34.75,29.245878,2000
2013-10-30,34.75,34.75,34.75,34.75,29.245878,0
2013-10-31,34.75,34.75,34.75,34.75,29.245878,0
2013-11-01,34.314999,34.314999,34.314999,34.314999,28.879786,200
2013-11-04,34.334999,34.455002,34.334999,34.455002,28.997614,1800
2013-11-05,34.244999,34.355,34.244999,34.355,28.913464,1600
2013-11-06,35.0,35.0,35.0,35.0,29.456293,400
2013-11-07,34.82,34.82,34.75,34.82,29.304796,600
2013-11-08,34.43,34.43,34.43,34.43,28.976578,200
2013-11-11,34.334999,34.334999,34.334999,34.334999,28.896622,200
2013-11-12,34.189999,34.279999,34.130001,34.205002,28.787212,1000
2013-11-13,34.474998,34.73,34.474998,34.73,29.22905,1400
2013-11-14,34.75,34.98,34.75,34.955002,29.418421,9200
2013-11-15,34.799999,34.825001,34.775002,34.825001,29.309,2000
2013-11-18,34.825001,34.825001,34.825001,34.825001,29.309,0
2013-11-19,34.825001,34.825001,34.825001,34.825001,29.309,0
2013-11-20,34.514999,34.720001,34.514999,34.720001,29.220638,400
2013-11-21,34.720001,34.720001,34.720001,34.720001,29.220638,0
2013-11-22,34.720001,34.720001,34.720001,34.720001,29.220638,0
2013-11-25,34.720001,34.720001,34.720001,34.720001,29.220638,0
2013-11-26,34.685001,34.685001,34.685001,34.685001,29.191177,600
2013-11-27,34.685001,34.685001,34.685001,34.685001,29.191177,0
2013-11-29,34.509998,34.525002,34.509998,34.525002,29.056526,400
2013-12-02,34.525002,34.525002,34.525002,34.525002,29.056526,0
2013-12-03,34.259998,34.259998,34.259998,34.259998,28.833492,400
2013-12-04,34.049999,34.049999,34.049999,34.049999,28.656763,600
2013-12-05,34.119999,34.139999,34.119999,34.139999,28.73251,600
2013-12-06,34.139999,34.139999,34.139999,34.139999,28.73251,0
2013-12-09,34.139999,34.139999,34.139999,34.139999,28.73251,0
2013-12-10,34.139999,34.139999,34.139999,34.139999,28.73251,0
2013-12-11,34.139999,34.139999,34.139999,34.139999,28.73251,0
2013-12-12,34.290001,34.525002,33.974998,33.974998,28.593645,2400
2013-12-13,33.974998,33.974998,33.974998,33.974998,28.593645,0
2013-12-16,33.689999,33.689999,33.689999,33.689999,28.353788,600
2013-12-17,32.935001,33.674999,32.935001,33.674999,28.341152,2200
2013-12-18,33.564999,33.564999,33.564999,33.564999,28.248579,200
2013-12-19,34.044998,34.044998,34.02,34.02,28.63151,400
2013-12-20,34.445,34.445,34.0,34.0,28.614685,2000
2013-12-23,34.0,34.0,34.0,34.0,28.614685,0
2013-12-24,34.0,34.0,34.0,34.0,28.614685,0
2013-12-26,34.0,34.375,34.0,34.375,28.930286,3200
2013-12-27,34.23,34.275002,34.23,34.275002,29.002207,600
2013-12-30,34.294998,34.415001,34.235001,34.380001,29.091049,4400
2013-12-31,34.380001,34.380001,34.380001,34.380001,29.091049,200
2014-01-02,34.055,34.220001,34.055,34.110001,28.862593,800
