Date,Open,High,Low,Close,Adj Close,Volume
2013-07-16,91.5,91.5,91.5,91.5,85.21434,0
2013-07-17,91.5,91.5,91.5,91.5,85.21434,0
2013-07-18,91.150002,91.529999,91.150002,91.529999,85.242279,400
2013-07-19,91.529999,91.529999,91.529999,91.529999,85.242279,0
2013-07-22,91.529999,91.529999,91.529999,91.529999,85.242279,0
2013-07-23,91.529999,91.529999,91.529999,91.529999,85.242279,0
2013-07-24,91.529999,91.529999,91.529999,91.529999,85.242279,0
2013-07-25,91.529999,91.529999,91.529999,91.529999,85.242279,0
2013-07-26,91.529999,91.529999,91.529999,91.529999,85.242279,0
2013-07-29,91.529999,91.529999,91.529999,91.529999,85.242279,0
2013-07-30,91.529999,91.529999,91.529999,91.529999,85.242279,0
2013-07-31,92.0,92.0,92.0,92.0,85.68,100
2013-08-01,92.0,92.0,92.0,92.0,85.68,0
2013-08-02,92.599998,92.599998,92.599998,92.599998,86.238777,100
2013-08-05,92.599998,92.599998,92.599998,92.599998,86.238777,0
2013-08-06,92.599998,92.599998,92.599998,92.599998,86.238777,0
2013-08-07,90.620003,90.620003,90.620003,90.620003,84.394806,3500
2013-08-08,90.620003,90.620003,90.620003,90.620003,84.394806,0
2013-08-09,90.620003,90.620003,90.620003,90.620003,84.394806,0
2013-08-12,90.620003,90.620003,90.620003,90.620003,84.394806,0
2013-08-13,90.620003,90.620003,90.620003,90.620003,84.394806,0
2013-08-14,91.760002,91.760002,91.760002,91.760002,85.45649,1500
2013-08-15,91.760002,91.760002,91.760002,91.760002,85.45649,0
2013-08-16,91.760002,91.760002,91.760002,91.760002,85.45649,0
2013-08-19,91.760002,91.760002,91.760002,91.760002,85.45649,0
2013-08-20,90.400002,90.919998,90.400002,90.919998,84.674187,2000
2013-08-21,90.919998,90.919998,90.919998,90.919998,84.674187,0
2013-08-22,90.919998,90.919998,90.919998,90.919998,84.674187,0
2013-08-23,90.919998,90.919998,90.919998,90.919998,84.674187,0
2013-08-26,90.919998,90.919998,90.919998,90.919998,84.674187,0
2013-08-27,90.919998,90.919998,90.919998,90.919998,84.674187,0
2013-08-28,87.699997,87.699997,87.699997,87.699997,81.675392,800
2013-08-29,86.75,86.75,86.75,86.75,80.790665,6400
2013-08-30,86.75,86.75,86.75,86.75,80.790665,0
2013-09-03,86.75,86.75,86.75,86.75,80.790665,0
2013-09-04,86.75,86.75,86.75,86.75,80.790665,0
2013-09-05,84.220001,84.220001,84.220001,84.220001,78.434441,500
2013-09-06,85.360001,85.360001,85.360001,85.360001,79.496132,1100
2013-09-09,85.360001,85.360001,85.360001,85.360001,79.496132,0
2013-09-10,85.360001,85.360001,85.360001,85.360001,79.496132,0
2013-09-11,86.699997,86.699997,86.699997,86.699997,80.74408,1300
2013-09-12,86.699997,86.699997,86.699997,86.699997,80.74408,0
2013-09-13,86.699997,86.699997,86.699997,86.699997,80.74408,0
2013-09-16,86.699997,86.699997,86.699997,86.699997,80.74408,0
2013-09-17,87.150002,87.150002,87.150002,87.150002,81.16317,100
2013-09-18,87.150002,87.150002,87.150002,87.150002,81.16317,0
2013-09-19,87.150002,87.150002,87.150002,87.150002,81.16317,0
2013-09-20,87.150002,87.150002,87.150002,87.150002,81.16317,0
2013-09-23,90.099998,90.099998,90.099998,90.099998,83.910515,100
2013-09-24,90.099998,90.099998,90.099998,90.099998,83.910515,0
2013-09-25,90.099998,90.099998,90.099998,90.099998,83.910515,0
2013-09-26,90.099998,90.099998,90.099998,90.099998,83.910515,0
2013-09-27,90.099998,90.099998,90.099998,90.099998,83.910515,0
2013-09-30,88.93,88.940002,88.93,88.940002,82.830223,8700
2013-10-01,89.440002,90.449997,89.440002,90.449997,84.236458,1400
2013-10-02,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-03,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-04,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-07,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-08,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-09,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-10,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-11,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-14,90.449997,90.449997,90.449997,90.449997,84.236458,0
2013-10-15,90.449997,90.449997,90.449997,90.449997,84.236458,0
