Date,Open,High,Low,Close,Adj Close,Volume
2013-07-16,91.459999,91.699997,91.459999,91.699997,78.696289,35600
2013-07-17,91.699997,91.699997,91.699997,91.699997,78.696289,0
2013-07-18,91.699997,91.699997,91.699997,91.699997,78.696289,0
2013-07-19,91.699997,91.699997,91.699997,91.699997,78.696289,0
2013-07-22,89.309998,89.599998,89.309998,89.57,76.86834,7000
2013-07-23,88.989998,89.0,88.5,88.800003,76.207527,300700
2013-07-24,89.400002,89.599998,89.400002,89.519997,76.825439,16800
2013-07-25,88.43,88.980003,88.43,88.980003,76.362,700
2013-07-26,89.0,89.269997,89.0,89.269997,76.610878,72100
2013-07-29,88.389999,88.970001,88.389999,88.650002,76.078796,40400
2013-07-30,90.800003,90.800003,90.190002,90.190002,77.400429,2800
2013-07-31,95.610001,96.239998,95.400002,95.400002,81.871597,1300
2013-08-01,98.029999,98.029999,97.199997,97.290001,83.493591,131200
2013-08-02,97.889999,97.93,97.889999,97.93,84.042839,500
2013-08-05,97.93,97.93,97.93,97.93,84.042839,0
2013-08-06,97.93,97.93,97.93,97.93,84.042839,0
2013-08-07,97.93,97.93,97.93,97.93,84.042839,0
2013-08-08,99.959999,100.879997,99.959999,100.879997,86.574493,1000
2013-08-09,99.809998,99.809998,99.809998,99.809998,85.656219,51000
2013-08-12,98.949997,100.019997,98.949997,100.019997,85.836472,50200
2013-08-13,99.889999,99.889999,99.889999,99.889999,85.724892,500
2013-08-14,98.900002,98.900002,98.900002,98.900002,84.875267,200
2013-08-15,97.800003,98.139999,97.449997,98.0,84.102913,600
2013-08-16,98.150002,98.400002,97.699997,97.699997,83.845444,81000
2013-08-19,97.349998,97.349998,97.349998,97.349998,83.545074,300
2013-08-20,96.610001,96.610001,96.379997,96.379997,82.712631,2100
2013-08-21,96.349998,96.349998,96.349998,96.349998,82.686882,100
2013-08-22,96.349998,96.349998,96.349998,96.349998,82.686882,0
2013-08-23,96.400002,96.400002,96.400002,96.400002,82.72979,100
2013-08-26,96.709999,96.970001,96.709999,96.970001,83.218964,9600
2013-08-27,95.5,95.580002,94.900002,94.900002,81.442505,29000
2013-08-28,94.230003,94.239998,94.230003,94.239998,80.876106,20000
2013-08-29,93.589996,94.07,93.589996,93.949997,80.627228,49300
2013-08-30,92.879997,92.879997,92.879997,92.879997,79.708946,300
2013-09-03,94.480003,94.480003,94.480003,94.480003,81.082069,8200
2013-09-04,95.5,95.5,95.5,95.5,81.95742,100
2013-09-05,94.480003,94.980003,94.480003,94.980003,81.511169,100500
2013-09-06,96.510002,96.510002,96.510002,96.510002,82.824196,500
2013-09-09,96.510002,96.510002,96.510002,96.510002,82.824196,0
2013-09-10,96.349998,96.400002,96.349998,96.400002,82.72979,1600
2013-09-11,95.809998,97.349998,95.809998,97.349998,83.545074,3600
2013-09-12,96.739998,96.739998,96.699997,96.699997,82.987251,1100
2013-09-13,97.769997,97.769997,97.769997,97.769997,83.905518,100
2013-09-16,100.050003,100.050003,100.050003,100.050003,85.862206,500
2013-09-17,99.199997,99.199997,99.199997,99.199997,85.132721,100
2013-09-18,99.779999,101.970001,99.779999,101.529999,87.132332,2500
2013-09-19,103.589996,103.610001,102.349998,102.349998,87.836052,146000
2013-09-20,100.480003,100.480003,100.480003,100.480003,86.231224,600
2013-09-23,100.480003,100.480003,100.480003,100.480003,86.231224,0
2013-09-24,98.360001,98.360001,98.360001,98.360001,84.411858,600
2013-09-25,99.0,99.269997,99.0,99.269997,85.19281,2400
2013-09-26,100.029999,100.059998,99.690002,99.970001,85.793541,54400
2013-09-27,99.970001,99.970001,99.970001,99.970001,85.793541,0
2013-09-30,99.07,99.07,99.07,99.07,85.021172,147900
2013-10-01,98.269997,98.269997,98.269997,98.269997,84.334618,100
2013-10-02,98.0,98.0,98.0,98.0,84.102913,20000
2013-10-03,98.0,98.410004,98.0,98.410004,84.454758,3000
2013-10-04,98.519997,98.860001,98.519997,98.860001,84.840958,600
2013-10-07,97.57,97.57,97.57,97.57,83.733887,100
2013-10-08,96.410004,96.410004,96.410004,96.410004,82.73838,10100
2013-10-09,95.970001,95.970001,95.970001,95.970001,82.360779,32500
2013-10-10,96.800003,97.199997,96.800003,97.199997,83.416351,2600
2013-10-11,98.110001,98.110001,97.970001,98.07,84.162971,112600
2013-10-14,97.870003,98.550003,97.870003,98.550003,84.574921,300
2013-10-15,98.370003,98.370003,98.370003,98.370003,84.420448,183700
2013-10-16,98.370003,98.370003,98.370003,98.370003,84.420448,0
2013-10-17,100.25,100.25,100.25,100.25,86.033844,9400
2013-10-18,102.110001,102.620003,102.110001,102.129997,87.64724,50500
2013-10-21,102.129997,102.129997,102.129997,102.129997,87.64724,0
2013-10-22,103.82,103.82,103.629997,103.629997,88.934525,1200
2013-10-23,103.239998,103.25,102.970001,102.970001,88.368111,14100
2013-10-24,103.220001,103.220001,103.220001,103.220001,88.582672,400
2013-10-25,103.220001,103.220001,103.220001,103.220001,88.582672,0
2013-10-28,103.220001,103.220001,103.220001,103.220001,88.582672,0
